id,title,source,pub_date,topic,hdbscan_cluster
e093b7d74ffca89eeba41963bcbef172,Ex-Tory leader Douglas Ross to stand down as MSP,bbc,2025-03-25 11:12:12,politics,-1
2d250b93271f1aea0f3788a76a41a5c8,"Not appropriate to take free tickets, minister says",bbc,2025-03-25 09:51:18,politics,-1
ff51efb97465e9254119c52d1c3391a1,'I could lose £100K despite Woodford redress scheme',bbc,2025-03-25 00:49:47,politics,-1
e27443d85c403ec2877a7fa3ee2ea98c,Peers seek tax rise safeguards for health workers,bbc,2025-03-24 22:21:43,politics,0
aab9033c0f1f5befc4281ca04f24b390,Chris Mason: Trade-offs for ministers over towering benefits bill,bbc,2025-03-17 10:49:51,politics,0
71c52d7b3352722d43a49956cfa9e838,Emails Confirm Social Security Administration Canceled Maine Contracts As Political Payback,huffpost,2025-04-02 13:21:30,politics,0
4917ba14413903c87210e25ec6626371,Reform name candidate for by-election,bbc,2025-03-24 14:08:42,politics,-1
3029e2f42ab136f494e8f13d1307a66f,"Government can be more efficient, says Keir Starmer",bbc,2025-03-24 10:38:24,politics,0
29e7c34c5a310319085ba7887287dc37,Experts to investigate student loan fraud claims,bbc,2025-03-23 16:20:12,politics,0
7ccf40b912213c2ce66f698a79196782,"UK must stand up to 'bully' Trump, says Ed Davey",bbc,2025-03-23 13:11:08,politics,0
bbdc0816c00c634c7e4c9f973d91a99d,Rachel Reeves: I will not 'tax and spend',bbc,2025-03-22 05:46:59,politics,0
e5be33a72d5661445d5c4069ea7f712f,Ex minister 'fundamentally disagreed' with aid cut,bbc,2025-03-21 15:16:15,politics,0
ab606085c3a0538d64202fe6b3babebd,Tommy Robinson loses prison segregation court case,bbc,2025-03-21 13:02:42,politics,0
4532bce4d3af2b5d43dfeba0925eb9a4,When and where are the May local elections and who can vote?,bbc,2025-03-21 09:48:42,politics,0
3d00f2fd1e8a6e03f2e622032061207b,Reform UK row: Leaked messages reveal Farage fury with Lowe,bbc,2025-03-20 17:33:39,politics,0
219faae8d8c9018aff6e1591d17eb91f,"Don't fear football regulator, league chief tells rich clubs",bbc,2025-03-20 17:22:09,politics,-1
16e7578ec74ff431ca88ef7dfd47f8f5,Ex-union official investigated by solicitors regulator,bbc,2025-03-20 17:04:15,politics,0
d623037e67095a037e9762db4f3bca6a,Planning permissions for homes in England fall to record low,bbc,2025-03-20 14:19:44,politics,-1
555307a5c59a2abdb6950ecbeeb45db1,Watch: Protesters disrupt the House of Lords,bbc,2025-03-20 12:35:23,politics,-1
0c054c014a6c59cb4fb4423fb6d8e50a,Badenoch warns Tories of difficult local elections,bbc,2025-03-20 12:14:42,politics,0
aee63c184e9de39cdd8ecdba0f05c91d,PM faces discontent over benefits system shake-up,bbc,2025-03-17 03:38:17,politics,0
c997bc354de45ff9a2ad420e348ef69a,UK to host new Ukraine peacekeeping talks,bbc,2025-03-20 05:07:36,politics,0
0887a25a8d2b2dd4b480382f473d706b,Watch: Starmer visits UK nuclear-armed submarine,bbc,2025-03-20 04:24:56,politics,-1
767dded06373ffca3f04891c7b5a9d79,Drama shines light on 'growing problem' - PM,bbc,2025-03-19 18:32:04,politics,-1
c0c45244429804be8bab8aac1384e496,Ministers struggle to quell MP concerns over benefit cuts,bbc,2025-03-19 18:28:43,politics,0
60f74e27f951e58177132fcfdd77d7a5,Commissioner warns ministers over domestic abuse,bbc,2025-03-19 17:31:57,politics,-1
7f8039436841cc7c79ac78f1915ba795,Welfare uncertainty is stirring up fear - Davey,bbc,2025-03-19 17:02:18,politics,0
1d3f52f61cf45f2ec7dc849ee2e3e947,Tulip Siddiq attacks 'false' corruption allegations,bbc,2025-03-19 13:13:35,politics,0
d58543b94570b5108783651d31546214,PM faces calls to exempt hospices from tax rises,bbc,2025-03-19 12:58:13,politics,0
add3da6130c920e1a161d7ae30a947c3,"Net zero by 2050 'impossible' for UK, says Badenoch",bbc,2025-03-17 22:55:05,politics,-1
83c59263726036157179280dbb114ff4,Crackdown on government cards to cut 'wasteful' spending,bbc,2025-03-17 22:31:36,politics,0
447fd94aa51039fee2d85345946313ff,"Benefits overhaul will be fair, insists Kendall",bbc,2025-03-17 18:00:10,politics,0
e5d6f749d272859b23c06fb16862c496,Twenty-nine councillors defect to Reform UK,bbc,2025-03-17 13:52:06,politics,0
dcd535443da9720eea13a580d1d0734b,Trump Set To Announce Biggest Tax Increase On Americans In Decades,huffpost,2025-04-02 12:00:13,politics,0
1a126c036e9e9cef94494a8126aed13c,Author Makes Stunning Claims About Obama's Opposition to Harris' Nomination,huffpost,2025-04-02 11:57:02,politics,0
92d45ed490a6ce4843a5fae5f32a3959,Wall Street Journal Flags 4 Words From Donald Trump That Could Now Haunt The GOP,huffpost,2025-04-02 09:39:37,politics,0
ac2e4290d45b22fe435c848d53081f70,GOP Pollster Makes Startling Prediction After Cory Booker’s History-Making Speech,huffpost,2025-04-02 09:03:57,politics,0
37ad810f2ca87abade7427521326935c,Wisconsin Liberal Judge’s Victory Speech Callout Of Elon Musk Goes Viral,huffpost,2025-04-02 08:52:50,politics,0
a3ddba5cdbc20ae6193b0d2749b6fc9e,Colorado Gov. Trolls Donald Trump’s Portrait Tantrum With Perfect ‘South Park’ Burn,huffpost,2025-04-02 08:17:45,politics,0
5f5a639009ce17068118e876f8c29ff0,GOP Senator Warns Donald Trump That Tariffs Could Push His State’s Farmers To The Brink,huffpost,2025-04-02 07:32:39,politics,0
b4ca456da1cabd1017c5747c9e2ce6a1,Republicans Plan To Go 'Nuclear' On Passing Trillion Dollar Tax Cuts,huffpost,2025-04-02 02:31:57,politics,0
da13649180c1495d5be938e4e56d4fe5,"Liberal Judge Wins Wisconsin Supreme Court Seat, Defying Musk’s Millions",huffpost,2025-04-02 02:16:58,politics,0
93f224b4c7a7142339883f8eec7da6ec,Kid Rock Reveals The ‘Most Shocking Thing’ About Trump’s Dinner With Bill Maher,huffpost,2025-04-01 23:51:53,politics,0
b1c6d75dbffdf7c1f4747c22d7296506,Republican Randy Fine Wins Special Election Against Josh Weil In Florida’s 6th District,huffpost,2025-04-01 23:34:32,politics,0
22e237603bc87eb73645145ae8a4c78a,Cory Booker Breaks Record For Longest Senate Speech With Remarks Opposing Trump Policies,huffpost,2025-04-01 23:21:26,politics,0
4aaf8348820c408a9bd4902061a28656,Even Joe Rogan Thinks This Aspect Of Trump’s Deportation Policy Is ‘Horrific’,huffpost,2025-04-01 22:32:47,politics,0
5ad315816c0851e669bab4421786cc0d,Fox News Host Says Trump Should Tell Worried '401(k) People' To Sacrifice Like It's Wartime,huffpost,2025-04-01 21:58:33,politics,0
645e099493de91f46b8583c82e7031fc,Meghan McCain Says She's 'Heartbroken' Over Massive Cuts To Brain Cancer Research,huffpost,2025-04-01 20:22:20,politics,0
d5734462277a487411aa6ca65c43802f,Mass Layoffs Are Underway At The Nation's Public Health Agencies,huffpost,2025-04-01 19:03:21,politics,0
f8c7aeb5d54799b66918ebad830541c1,Jim Cramer Blasts Trump Over The Stock Market — And Made This Shocking Comparison,huffpost,2025-04-01 18:25:19,politics,0
50f612c7f509cdc0fcd711f9ee76e827,Cory Booker Rips Trump In 18-Hour-Plus Senate Speech Meant To Disrupt 'Normal Business',huffpost,2025-04-01 17:27:57,politics,0
6ff36e53b86917675d2d1548ed74fb3b,Former Trump Cabinet Official Explains Why Trump Loves Tariffs: ‘It’s Personal Power’,huffpost,2025-04-01 17:11:25,politics,0
729b843c4dcf924b084900a94b1c3053,Wisconsin Is An Imperfect Test Of Democrats’ Anti-Elon Playbook,huffpost,2025-04-01 15:40:37,politics,0
07a877bc00b44bb05f7ca8c94698093a,‘Prices Are Gonna Come Up’: GOP Not Loving Donald Trump’s Tariff ‘Liberation Day’,huffpost,2025-04-01 14:35:09,politics,0
108515857b4ed74b22562ceff8676b11,The Comment That Made Abby Phillip Say 'We Are NOT Doing That' Boggles The Mind,huffpost,2025-04-01 12:41:37,politics,0
ab98c6a18fcd9fcf0762dc0f9b3f6677,FDA's Top Tobacco Official Forced Out In Latest Blow To Health Agency's Leadership,huffpost,2025-04-01 12:35:59,politics,0
87c1cd1052a18332a17050fe7f4bfe6c,Donald Trump Reacts To Hypothetical Matchup Against Barack Obama In 2028,huffpost,2025-04-01 10:10:05,politics,0
1f9525c34030cf781eba6ed0735e38a5,European Union Issues Blunt Warning On Eve Of Trump's Tariff 'Liberation Day',huffpost,2025-04-01 10:00:26,politics,0
698a4eb4ccc59840dca434de697a4743,Elizabeth Warren Is The Latest High-Profile Democrat To Rally In GOP Territory,huffpost,2025-04-01 10:00:02,politics,0
fd8d625a748e96c5c86b3587ee0fb6b5,Eric And Donald Trump Jr. Go Full Crypto Bro With New Bitcoin Mining Venture,huffpost,2025-03-31 20:47:00,politics,0
3e17595476c874799434d8af5f01d70b,Could Ukraine be about to hold an election?,bbc,2025-04-01 10:06:59,world,0
7759b955be1b2afe0936ab7305226b01,'Pissed Off' Trump Threatens Putin With Sanctions 'If A Deal Isn't Made',huffpost,2025-03-30 20:17:20,politics,0
251fe4eef19f082b701d70857ba282c6,GOP Senator’s Home Renovation Analogy Of Trump Tariffs Pain Wobbles On CNN,huffpost,2025-04-01 09:50:10,politics,0
608406b038257e12f070eb05940c562f,Jake Tapper’s Bleak Verdict Amid Signal Scandal Draws Wriest Of Smiles From Jeffrey Goldberg,huffpost,2025-04-01 08:59:09,politics,0
c4a638a3bddbb8ca330f10ee7db087d7,Laurence Tribe Sounds Alarm On How Donald Trump Could Actually Serve Again,huffpost,2025-04-01 07:57:50,politics,0
d27911231296c8bb503b6c8102b4f5cc,"Karoline Leavitt’s Update On War Group Chat Fiasco Has Critics Saying... Wait, What?",huffpost,2025-04-01 06:52:13,politics,0
93044f31101835a8fa8866dcdaf3c811,Yale Professor Leaving U.S. Spots Exact Reason For Trump's 'Brutal' Attack On Universities,huffpost,2025-04-01 06:39:05,politics,0
a8eb46809a2050067db08206869ffa12,White House Abruptly Fires Career Justice Department Prosecutors In Latest Norm-Shattering Move,huffpost,2025-04-01 03:16:25,politics,0
25eeaacba3dce3c927a4f1998800f87e,"DOGE Employee Is Now In Charge Of U.S. Institute Of Peace, Court Filing Alleges",huffpost,2025-04-01 02:00:49,politics,0
0fe2c4e3b4f650d26ec5f29149553ea3,Trump's EPA Chief Zeldin Is Shuttering The Agency's Museum,huffpost,2025-04-01 00:51:06,politics,0
9fa8c649d488d90fe7be4a0aa3d6dd01,Trump Administration To Review Billions In Federal Funding To Harvard,huffpost,2025-04-01 00:31:57,politics,0
ca055fb2bfcf247f7de3b1b998b0606f,Fraudster-In-Chief On A Pardon Spree Of His Fellow White-Collar Criminals,huffpost,2025-03-31 22:31:33,politics,0
4a7bbc17842c1cdeda171ce6829fef32,Judge Pauses Trump Plans To End Temporary Legal Protections For Venezuelans,huffpost,2025-03-31 22:17:56,politics,0
b242bc06d8bb2bcb07dbab9381b4b8bb,House Democrat Introduces Bill To Expand Access To Trans Health Care,huffpost,2025-03-31 21:46:17,politics,0
972562d7ba664cfaed024cf10f0755f6,Trump Admits He ‘Couldn’t Care Less’ If Car Prices Go Up Due To Tariffs,huffpost,2025-03-31 19:20:09,politics,0
6f7c92e9a4c6ea2d97ce34d3a31aa77f,"Trump Explains Why He May Run For A ‘Fourth’ Term, And It’s Blood Boiling",huffpost,2025-03-31 18:02:37,politics,0
11241238829c05b846b11eb682f505de,Pam Bondi Tells Justice Department To Drop Legal Challenge To Georgia Election Law,huffpost,2025-03-31 15:33:36,politics,0
20857d711dd1a90ea546376cd5f86029,GOP Rep. Breaks Ranks With Trump And Co. In ABC Interview,huffpost,2025-03-31 14:04:33,politics,0
24f405723b4f95b5a761f30523c44633,"Democratic Senator Rips Intelligence Chiefs, Accuses Them Of Lying To Congress",huffpost,2025-03-31 13:39:07,politics,0
1f4afc32fc4d0cbdcc6996f5cfaf8f9f,"Bettina Anderson, Donald Trump Jr.'s Girlfriend, Jumps To His Defense On Social Media",huffpost,2025-03-31 12:26:21,politics,-1
3954e0953c57ccc36c2b14ee0f0c9b8b,Trump Says He Thinks 'There Will Be A Deal' On TikTok Ahead Of April Deadline,huffpost,2025-03-31 11:53:36,politics,0
13da09ce10b7312c67617aafd32dd243,Republicans Want Voters To Provide Proof Of Citizenship To Vote. Millions Could Be Impacted.,huffpost,2025-03-31 09:45:13,politics,0
a2a99bd03c5c58016de4703407663b7e,'What Dictators Do': Critics Shred Trump's Claim He's 'Not Joking' About 3rd Term,huffpost,2025-03-31 09:00:00,politics,0
b0331e45cbdd73a07d925572086cb4aa,"Trump Says He'll Meet Bill Maher, But Predicts 1 Big 'Problem'",huffpost,2025-03-31 08:21:04,politics,0
62c1a609bb157bc46f8e6d78a36db313,Elon Musk Hands Out $1 Million Payments After Wisconsin Supreme Court Declines Request To Stop Him,huffpost,2025-03-31 03:07:41,politics,0
fb6a1ed23592163bfa12a283d0082c5a,"Trump’s Latest Executive Order Is 'Erasing History' In Smithsonian Museums, Governor Says",huffpost,2025-03-30 21:44:51,politics,0
667d13e22ceea63bf052d964ea588ea4,Top Australian universities close Chinese Confucius Institutes,bbc,2025-04-01 07:59:55,world,-1
3542bec1e4727d85ac188f1ffb579420,Elon Musk Goes After ‘Evil’ Tim Walz Over Tesla Stock Joke,huffpost,2025-03-30 19:30:18,politics,0
e77460d41a2513dd8c65713c1b2f0deb,Trump Says He's 'Not Joking' About The Possibility Of Seeking A Third Term,huffpost,2025-03-30 18:38:56,politics,0
bdabea121d66bc79b36e80eb3c0456b7,Hope Walz Puts Off Grad School Due To School's Lack Of Support For Protesters,huffpost,2025-03-30 17:57:10,politics,0
04670a867483233859154a7535e48c6b,Atlantic Editor Says It's 'Simply Not True' That He's Never Spoken To Michael Waltz,huffpost,2025-03-30 16:52:38,politics,0
b875b647bced47d28049cc5f3b667a34,Trump Roars Down Multiple Paths Of Retribution As He Vowed. Some Targets Yield While Others Fight.,huffpost,2025-03-30 12:55:15,politics,0
cb317211d465af5192630d53ba1b132c,"Trump Says He Won't 'Fire People' Over Signal Messages, Reiterates Support Of National Security Team",huffpost,2025-03-30 01:21:14,politics,0
16731f528eff0d7435ad7d9918a7bca4,Wisconsin Appeals Court Won't Stop Musk's $1 Million Payments To Voters After Attorney General Sues,huffpost,2025-03-29 23:36:00,politics,0
bdd7122534d64d16902ebd253ab17e8d,Kristi Noem Refused To Say Who Financed Some Of Her Travel. It Was Taxpayers Who Were On The Hook.,huffpost,2025-03-29 23:20:43,politics,0
319cac85dd3223561ed74a13d57d6918,Taxpayers' Tab For Trump's Second-Term Golf Excursions Crosses $26 Million Mark,huffpost,2025-03-29 13:38:26,politics,0
712f2cbe95042db7ce3edee95592bc96,Trump Commutes Sentence Of Ozy Media Co-Founder Carlos Watson,huffpost,2025-03-28 22:54:35,politics,0
fd206f40d8afcfb6dbc532da8e8db26f,Appeals Court Lets Trump Fire Officials At Independent Boards,huffpost,2025-03-28 22:00:38,politics,0
dc361fe1a8e12439d9772310908b100e,"JD Vance Goes To Greenland, Picks A Fight With Denmark",huffpost,2025-03-28 21:43:11,politics,0
7d71d064d3625cfb941fd3e80af159b3,Elon Musk's Wisconsin Election Stunt Faces Lawsuit,huffpost,2025-03-28 20:33:14,politics,0
33423cdf1d7de698d32caaecb7c829a9,Elon Musk Promises ‘More Social Security’ In Dubious Charm Offensive,huffpost,2025-03-28 20:28:51,politics,0
c379f165d7ce85e737484f52b815caba,Trump Has Found A Way To Punish Blue States — And Kids Are In The Crosshairs,huffpost,2025-03-28 20:17:00,politics,0
dafd9359842b3c19b09f147281106b34,HuffPost Back In White House Press Pool After Being Booted,huffpost,2025-03-28 19:11:53,politics,0
c544bd2095188533efa09517709f1eb8,"Free Speech Under Attack, Says Lawyer For Tufts Student Scooped Up By ICE",huffpost,2025-03-28 17:35:08,politics,0
d49d2f20c2de3022f9d35b763681401d,A Very Brief History Of Elise Stefanik's Rise,huffpost,2025-03-28 17:11:27,politics,0
87b884704f09eedaeaafb54abaa99543,Hillary Clinton Skewers Trump Administration's Signal Scandal: 'It's Just Dumb',huffpost,2025-03-28 15:52:02,politics,0
77f722a2082c624b6a380793522d857d,Trump Administration Asks Supreme Court To Lift Order Barring Deportations Under 18th Century Law,huffpost,2025-03-28 14:46:48,politics,0
9de686b378dc6ccc31132c347f349cce,New Biden Book Makes Brutal Claims Of 'Death-Pool Roster' And 'Bread Crumbs' Trail,huffpost,2025-03-28 13:50:37,politics,0
26a70af16d221998fc228b73a2eb9a55,Trump Signs Executive Order Ending Collective Bargaining Rights At Many Agencies,huffpost,2025-03-28 13:06:52,politics,0
dcd9f76c6e3c34ecbebbdbf484b020fb,Trump Goes After Law Firm With Ties To Robert Mueller In New Executive Order,huffpost,2025-03-28 12:58:47,politics,0
0264b88ca313848ad36ee114543dfb57,Usha Vance Photo Op Effort In Greenland Took Embarrassing Turn: Report,huffpost,2025-03-28 11:52:07,politics,0
b79169037b5fced9e45d2575a1663db8,MSNBC Foreign Correspondent Hits Vances With A Harsh Truth About Their Greenland Trip,huffpost,2025-03-28 10:09:58,politics,0
06449f12ec715fec4b2fe85ae1853ece,How Prison Guards Used An Illegal Strike To Fight Reform,huffpost,2025-03-28 10:00:22,politics,0
5bc24404093ae6c51570267a253c7b6e,Associated Press Renews Request For Reversal Of White House Ban,huffpost,2025-03-28 09:51:49,politics,0
2005e4a62634cb438f4358aa1b99459b,5 Ways The GOP Tax Cut Plan Could Go Off The Rails,huffpost,2025-03-28 09:45:04,politics,0
ba53343d31ee05925399b25c5501ac33,'MAGA Junkie' Trump Voter Has Big Regrets After Losing Government Job In DOGE Purge,huffpost,2025-03-28 09:00:39,politics,0
3e00fcddf8dc7f74e078d5acd28dbf2f,Trump’s ‘Ice Maiden’ Finally Speaks: Susie Wiles Reveals Toughest Talk With President,huffpost,2025-03-28 08:44:37,politics,0
fa4d45ed9226c5b30992fdb3224b0c1e,Kayleigh McEnany’s Gushing On-Air Tribute To Elise Stefanik Has People Howling,huffpost,2025-03-28 07:28:08,politics,0
f720fb572674557a9af0fa49a744eb18,‘Maximize The Pain’: Top Canadian Official Vows Brutal Tariff Response Against Americans,huffpost,2025-03-28 06:51:41,politics,0
352c6c0009acf22e09cbdae0e6484bfd,"Trump Signs Order To Restore Racist Monuments, Remove 'Anti-America' Ideology",huffpost,2025-03-28 00:46:20,politics,0
def2ba2483ea64fecee459b6e2dcda82,Verdict Reached In Philly Perjury Trial Involving Wrongful Conviction,huffpost,2025-03-27 23:09:13,politics,0
ed1c1f8ecfccf9e6f0f99246e365976e,White House Posts Ghoulish AI Cartoon Showing Woman's Deportation,huffpost,2025-03-27 22:47:12,politics,0
d6ceae55130c091a76c60e46d92359ba,"Trump Pulls Research Funding To Protect Pregnant Women From Domestic Violence, Citing ‘DEI’",huffpost,2025-03-27 22:13:49,politics,0
0941325add9ad860694e014fe22245f6,Transgender Bathroom Restrictions Take Effect As Montana Governor Signs Law,huffpost,2025-03-27 21:44:48,politics,0
00f82ac5f564e984c2c3c7abfc7e4898,"Trump Administration Must Preserve Signal Messages About Houthi Military Strike, Judge Says",huffpost,2025-03-27 20:58:17,politics,0
6fb5108bd93a6c1737e9bd9d31b7467c,Utah Becomes First State To Phase Out Universal Vote-By-Mail,huffpost,2025-03-27 19:47:35,politics,0
fb705b01a55ba8513c78ff873fee506a,Trump Asks Elise Stefanik To Stay In Congress Instead Of Becoming UN Ambassador,huffpost,2025-03-27 18:18:52,politics,0
7c8a8b9c72cc6037aa0a6666fe0cfaff,"Paul Weiss, The Progressive Fight, And The Firm's Deal With The Devil",huffpost,2025-03-27 17:58:43,politics,0
ce455eba91f4f01a83634846efca37d1,Donald Trump Rescinds Executive Order Targeting Prominent Law Firm,huffpost,2025-03-21 10:20:29,politics,0
87d6cbcba25f1bd78e325dde1f074042,"Trump Returns To Same Tired Playbook, Attacks Judge Assigned To Group Chat Lawsuit",huffpost,2025-03-27 16:36:38,politics,0
bcb11c0dfe4f14fc2c2a1eb5fdbea949,University Of Alabama Student Detained By Federal Immigration Agents,huffpost,2025-03-27 16:19:38,politics,0
296fccf6b04c0a62fb5008233cf0e240,Trump Says The U.S. Will 'Go As Far As We Have To Go' To Acquire Greenland,huffpost,2025-03-27 14:53:39,politics,0
0145608610ffd23211691e9a980473fa,"Trump Admin Group Chat Fiasco Continues, More Federal Jobs Are Cut: Live Updates",huffpost,2025-03-27 14:34:15,politics,0
df4bae7998ffa28cd7a6501ebcd55330,Josh Hawley Looks Like A Dummy As He Places False Blame In War Chat Fiasco,huffpost,2025-03-27 13:12:27,politics,0
02e174b333c813ba7ba23d7bb14b61db,Signal Group Chat Fiasco Is Far From The Only Digital Security Issue For Trump White House,huffpost,2025-03-27 12:24:28,politics,0
96ce2186085f14b0532444a82eb64a00,Trump Has A Middle-Of-The-Night Meltdown About... Well... So Many Things,huffpost,2025-03-27 09:05:00,politics,0
ec7f564b21105442c80dcbe7fc3f4ecb,Congress Approves $4 Billion Giveaway To Crypto Industry,huffpost,2025-03-27 01:00:41,politics,0
2c7db9e03fb93245c65ec94b6d3d0bb6,GOP Threatens Judges Who Block Trump — But Was Happy When They Blocked Biden,huffpost,2025-03-26 23:42:10,politics,0
c4d976ba5c4d895fa6b3c6f5ee33a13a,Signal Chat Caught Trump Officials Cheering Destruction Of Entire Building To Kill 1 Man,huffpost,2025-03-26 22:41:56,politics,0
5b6c51e87ba368ff52d9d24fec6b2c38,Trump Places 25% Tariff On Imported Autos In Move That Could Hike Prices,huffpost,2025-03-26 21:47:02,politics,0
38c900094241021260fbceb2d55a3036,Dave Portnoy Thinks Someone Should Be Fired For War Plans Group Text,huffpost,2025-03-26 21:42:48,politics,0
87320089eb21107109c27b5fdc551a19,Homeland Secretary Kristi Noem Tours Brutal El Salvador Prison Housing Deported Migrants,huffpost,2025-03-26 21:40:26,politics,0
2f3051940efe595bee5437ccfe16f422,Trump Makes Moves Toward Defunding Planned Parenthood,huffpost,2025-03-26 21:14:04,politics,0
a571d663dc3e6da947310ef46b817175,Social Security Administration Backtracks On Part Of Trump's 'Identity Proofing' Policy,huffpost,2025-03-26 20:47:32,politics,0
91015cb140081aedd68fa64c56ba8317,Trump Administration Accidentally Added Atlantic Editor To War Strike Group Chat,huffpost,2025-03-24 19:48:12,politics,0
6213cde8dc37cd57f5df46a952482788,Marjorie Taylor Greene Loses It With British Reporter: 'Go Back To Your Country',huffpost,2025-03-26 20:40:41,politics,0
9aba9c4d5574de0ce0559738ba76a08b,"Democrats Say DOGE Will Lead To Social Security Benefit Cuts, Privatization",huffpost,2025-03-26 20:36:03,politics,0
d77de976a9f15ab5b3ae95dcd227263e,"War Plan Group Chat Absolutely Exposed Classified Info, Former Defense Secretary Says",huffpost,2025-03-26 20:20:51,politics,0
661fedd1475158b7985baecf537f4892,Marjorie Taylor Greene Threatens Funds For 'Communist' NPR And PBS At Hearing,huffpost,2025-03-26 20:20:41,politics,0
705afbdcbc33861f3e96e20845d86cc8,Court Won't Halt Order Barring Trump Deportations Under Wartime Law,huffpost,2025-03-26 20:17:45,politics,0
fa5f1ed538a79e6715f7ec0bad048b30,The Trump Administration Is Quietly Trying To Gut Important ACA Protections For Trans Americans,huffpost,2025-03-26 20:09:47,politics,0
fbac11cd9f4626dd51e9ff7ac6512fbf,Atlantic Editor Explains Why He Published Full Transcript From Group Chat Fiasco,huffpost,2025-03-26 19:45:11,politics,0
afc835b82ed53ab1bc0d4d32ed030535,Trump To Courts: What I Do With Migrant ‘Terrorists’ Isn’t Your Business,huffpost,2025-03-26 19:24:20,politics,0
cbd8669ab9a1f82e5e7798e689b2358f,Democrat Asks Intel Leaders If Pete Hegseth May Have Been Drinking Before Signal Chat,huffpost,2025-03-26 19:13:33,politics,0
cb5ea00d0b803da53296fea5888f5541,War Plans Leak Reveals The Shocking Incompetence Of The Trump Administration,huffpost,2025-03-26 18:51:46,politics,0
445096ed3b7450f735ee9e2c11bd6856,Pete Hegseth Has Social Media Outburst Over War Plans Text Scandal,huffpost,2025-03-26 17:53:32,politics,0
b80c5b2b3491b3c0fa094665c1331ad4,White House Dismisses The Atlantic's War Plan Revelations By Criticizing Headline,huffpost,2025-03-26 15:33:23,politics,0
b470ed7e9268bda4a8c8a0c18c24c882,DOGE’s Pursuit Of Sensitive Unemployment Data Sparks Alarm,huffpost,2025-03-26 14:55:53,politics,0
c80a9b4233557b3abc6c99905ecc9b2f,Supreme Court Upholds Biden Rules For Ghost Guns,huffpost,2025-03-26 14:32:44,politics,0
c40ca3bd946a9269c00ec09a6698b65b,JB Pritzker Reveals The Talk Show Stunt Trump Wanted In Exchange For COVID Equipment,huffpost,2025-03-20 13:19:29,politics,0
87bfd2204475928b895245d3af9aa48d,Joe Scarborough Drags Trump Officials Dodging Blame On War Chat Fiasco,huffpost,2025-03-26 13:55:05,politics,0
7f730e0e65fa653acb04123d02957fad,Maxine Waters Badly Misses In Trump Takedown And Right-Wing Media Jumps On It,huffpost,2025-03-26 13:32:17,politics,0
4375d589778ff6f27c6443e2a72ebdcc,JD Vance's Greenland Announcement Slammed As 'Imperial Cosplay',huffpost,2025-03-26 12:56:33,politics,0
1439e863f1339db32c7abbd2e4a23f9b,The Atlantic Publishes War Plans Discussed In Signal Group Chat,huffpost,2025-03-26 12:40:02,politics,0
438c82bfb786da578f54d00cb5057f4d,Bernie Sanders Gives Trump A Scathing Reminder Over Targeting Of Columbia Student,huffpost,2025-03-26 12:00:36,politics,0
b373dd4b39a879f4f49a9a3fa134381b,"In Upset, Democrats Projected To Flip GOP-Held State Senate Seat In Pennsylvania",huffpost,2025-03-26 03:56:52,politics,0
3239b5a7c5b50fd0a4ca423eb1490667,Mike Waltz Suggests Journalist May Have Intentionally Infiltrated 'War Plans' Group Text,huffpost,2025-03-26 00:45:16,politics,0
d195d0bc4c475af109365e1da1c410bb,Trump’s CIA Director Blames Biden Team For Allowing Communications On Signal App,huffpost,2025-03-25 23:50:01,politics,0
427697a89c19957ba790772d0285b4f4,"Chuck Schumer Survived The Shutdown Fight, But His Real Test Is Coming",huffpost,2025-03-25 22:44:29,politics,0
d350a4d37d14236fd930c2bde07b0a04,Trump Signs Executive Order To Overhaul Federal Elections And Voter Registration,huffpost,2025-03-25 22:24:41,politics,0
9b623533ce565ef28f51286d31141708,Jasmine Crockett Called Texas Gov. Who Uses Wheelchair 'Governor Hot Wheels',huffpost,2025-03-25 22:05:48,politics,0
d5c1d48c34f4bc78718edbf4ec9dd596,Democrats Press Trump Intel Officials Over Leak Of Attack Plans,huffpost,2025-03-25 21:59:07,politics,0
606504c92157335f92cc5bc03d7c20d5,‘Chaos’ Looms For Unaccompanied Kids As Trump Cancels Funding For Their Lawyers,huffpost,2025-03-25 21:22:08,politics,0
52bcf54a99a78570e70c004b5bb7a5c5,Usha Vance Had A Surprisingly Anti-MAGA Item In The Background Of A New Video,huffpost,2025-03-24 17:52:26,politics,0
0fe3550e6a619ef333e7521ea0958051,Jasmine Crockett Has Message For 'Slow People' And Pam Bondi After AG's Warning,huffpost,2025-03-24 17:38:36,politics,0
e2e8c374790828ad58ec943b18afd1f8,GOP Squabbling Shows Passing Trump’s Agenda Is Harder Than Doing Executive Orders,huffpost,2025-03-24 17:07:46,politics,0
8d8e4cbdf54bfcfe918b5e14397dd570,Korean star Kim Soo-Hyun denies accusations by late actress' family,bbc,2025-03-31 11:14:07,world,-1
5c59f362328eb4de4468a36f7b307428,JD Vance To Join His Wife On Friday Trip To Greenland,huffpost,2025-03-25 20:21:42,politics,0
52cc10173eca1418d8be5e72a23b1700,Greenlander’s Hilarious Anti-MAGA Hat Goes Viral Because Lots Of People Want It,huffpost,2025-03-25 18:54:06,politics,0
2c8381d0951295d39df78e8826ef78e6,'Morning Joe' Knocks War Plan Group Chat For Failing To Ask 1 Simple Question,huffpost,2025-03-25 18:00:40,politics,0
